Data Statistik Produksi Perikanan Perikanan Tangkap Perairan Darat
Tahun,Provinsi,Kabupaten/Kota,Jenis Perairan,Jenis Kapal,Jenis Alat Tangkap,Kelompok,Volume Produksi (Ton),Nilai Produksi (Rp 000)
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,BUBU,GABUS,11.48,722560
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,BUBU,GURAMI,14.49,579600
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,BUBU,LELE,12.49,312250
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,BUBU,PATIN,11.01,510150
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,BUBU,SELUANG,8.50,212375
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,BUBU,SEPAT,17.87,536100
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,JALA TEBAR,BAUNG,13.71,822300
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,JALA TEBAR,BETOK,7.76,348975
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,JALA TEBAR,GABUS,24.85,1505400
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,JALA TEBAR,GURAMI,6.00,240000
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,JALA TEBAR,LELE,7.72,193000
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,JALA TEBAR,PATIN,14.34,487000
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,JALA TEBAR,SELUANG,4.81,120125
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,JALA TEBAR,SEPAT,8.42,252600
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",BAUNG,1.55,92700
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",BETOK,1.19,53550
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",GABUS,2.15,129000
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",GURAMI,3.96,158480
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",LELE,0.95,23625
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",PATIN,5.38,240950
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",SELUANG,3.32,83075
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,"JARING INSANG TETAP, JARING LIONG BUN",SEPAT,3.56,106740
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,NTP,PANCING BERJORAN,GABUS,0.33,19980
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,ANCO,BAUNG,1.48,88620
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,ANCO,BETOK,3.30,148455
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,ANCO,GABUS,0.81,59360
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,ANCO,GURAMI,4.27,170600
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,ANCO,LELE,1.38,34425
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,ANCO,PATIN,3.59,160175
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,ANCO,SELUANG,4.07,101800
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,ANCO,SEPAT,5.70,171000
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,BUBU,BAUNG,2.93,175680
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,BUBU,BETOK,20.05,902025
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,BUBU,GABUS,13.64,907780
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,BUBU,GURAMI,26.64,1065640
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,BUBU,LELE,22.49,562225
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,BUBU,PATIN,15.49,764115
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,BUBU,SELUANG,14.86,371475
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,BUBU,SEPAT,27.98,839520
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,JALA TEBAR,BAUNG,17.17,1030200
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,JALA TEBAR,BETOK,5.73,257625
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,JALA TEBAR,GABUS,29.62,1789800
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,JALA TEBAR,GURAMI,4.26,170360
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,JALA TEBAR,LELE,8.41,210150
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,JALA TEBAR,PATIN,19.72,608695
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,JALA TEBAR,SELUANG,4.49,112225
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,JALA TEBAR,SEPAT,6.22,186510
2022,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,SUNGAI,PTM,PANCING BERJORAN,GABUS,1.29,77100
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,BUBU,BARBUS,19.15,670390
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,BUBU,BAUNG,68.12,3406150
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,BUBU,BELIDA,48.46,1938320
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,BUBU,GURAMI,4.75,166320
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,BUBU,HAMPAL,18.57,650090
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,BUBU,PATIN,39.52,1185570
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,BUBU,SEMAH,1.91,478000
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,BUBU,SEPAT,16.07,321420
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,BUBU,UDANG,26.05,3125640
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,JALA TEBAR,BARBUS,14.12,494025
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,JALA TEBAR,BAUNG,62.04,3102200
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,JALA TEBAR,BELIDA,39.00,1559880
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,JALA TEBAR,GURAMI,4.63,161910
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,JALA TEBAR,HAMPAL,15.68,548660
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,JALA TEBAR,PATIN,36.90,1107060
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,JALA TEBAR,SEMAH,1.77,443250
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,JALA TEBAR,SEPAT,15.59,311820
2022,SUMATERA UTARA,ASAHAN,SUNGAI,MT_0005,JALA TEBAR,UDANG,23.67,2840520
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,BUBU,BARBUS,2.23,78120
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,BUBU,BAUNG,3.42,170850
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,BUBU,HAMPAL,0.39,13720
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,BUBU,PATIN,1.32,39720
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,BUBU,SEPAT,3.54,70860
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,JALA TEBAR,BARBUS,5.47,191275
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,JALA TEBAR,BAUNG,33.90,1695150
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,JALA TEBAR,BELIDA,26.40,1056120
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,JALA TEBAR,GURAMI,0.33,11550
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,JALA TEBAR,HAMPAL,10.45,365750
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,JALA TEBAR,PATIN,23.12,693690
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,JALA TEBAR,SEMAH,1.29,323500
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,JALA TEBAR,SEPAT,18.47,369340
2022,SUMATERA UTARA,ASAHAN,SUNGAI,NTP,JALA TEBAR,UDANG,15.72,1886880
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,BUBU,BARBUS,2.60,90930
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,BUBU,BAUNG,4.06,202900
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,BUBU,BELIDA,0.58,23280
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,BUBU,HAMPAL,3.55,124355
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,BUBU,SEPAT,7.08,141500
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,JALA TEBAR,BARBUS,31.86,1114925
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,JALA TEBAR,BAUNG,88.15,4407700
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,JALA TEBAR,BELIDA,73.07,2922680
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,JALA TEBAR,GURAMI,5.45,190820
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,JALA TEBAR,HAMPAL,33.82,1183665
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,JALA TEBAR,PATIN,62.78,1883370
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,JALA TEBAR,SEMAH,2.09,523250
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,JALA TEBAR,SEPAT,30.31,606280
2022,SUMATERA UTARA,ASAHAN,SUNGAI,PTM,JALA TEBAR,UDANG,39.95,4794120
2022,SUMATERA UTARA,DAIRI,DANAU,NTP,PANCING BERJORAN,LELE,0.61,13420
2022,SUMATERA UTARA,DAIRI,DANAU,NTP,PANCING BERJORAN,MAS,9.94,308960
2022,SUMATERA UTARA,DAIRI,DANAU,NTP,PANCING BERJORAN,NILA,18.83,567550
2022,SUMATERA UTARA,DAIRI,DANAU,NTP,PANCING BERJORAN,RED DEVIL,0.43,4250
2022,SUMATERA UTARA,DAIRI,DANAU,PTM,BUBU,IKAN LAINNYA,0.53,5250
2022,SUMATERA UTARA,DAIRI,DANAU,PTM,BUBU,LOBSTER TAWAR,1.26,84980
2022,SUMATERA UTARA,DAIRI,DANAU,PTM,JALA TEBAR,IKAN LAINNYA,0.46,4600
2022,SUMATERA UTARA,DAIRI,DANAU,PTM,JALA TEBAR,MAS,1.90,45600
2022,SUMATERA UTARA,DAIRI,DANAU,PTM,JALA TEBAR,NILA,2.36,51920
2022,SUMATERA UTARA,DAIRI,DANAU,PTM,JALA TEBAR,RED DEVIL,0.68,6800
2022,SUMATERA UTARA,DAIRI,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LOBSTER TAWAR,0.24,8400
2022,SUMATERA UTARA,DAIRI,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",MAS,2.69,107600
2022,SUMATERA UTARA,DAIRI,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",NILA,4.59,160650
2022,SUMATERA UTARA,DAIRI,SUNGAI,NTP,JALA TEBAR,IKAN LAINNYA,0.09,900
2022,SUMATERA UTARA,DAIRI,SUNGAI,NTP,JALA TEBAR,MAS,0.57,18125
2022,SUMATERA UTARA,DAIRI,SUNGAI,NTP,JALA TEBAR,NILA,0.85,25245
2022,SUMATERA UTARA,DAIRI,SUNGAI,NTP,JALA TEBAR,SEPAT,0.12,6000
2022,SUMATERA UTARA,DAIRI,SUNGAI,NTP,PANCING BERJORAN,LELE,2.50,57500
2022,SUMATERA UTARA,DAIRI,SUNGAI,NTP,PANCING BERJORAN,MAS,6.90,208500
2022,SUMATERA UTARA,DAIRI,SUNGAI,NTP,PANCING BERJORAN,NILA,7.75,217250
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,AMBAI,BAUNG,40.28,1006875
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,AMBAI,BELANAK,62.49,624870
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,AMBAI,GULAMAH,59.34,593390
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,AMBAI,KEPITING,7.04,246435
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,AMBAI,MANYUNG,0.62,12300
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,AMBAI,MUJAIR,7.85,141264
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,AMBAI,NILA,5.87,105642
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,AMBAI,SEMBILANG,207.15,5178825
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,AMBAI,UDANG,261.32,10569940
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,BUBU,KEPITING,1902.53,66588480
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,JALA TEBAR,BELANAK,48.61,486110
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,JALA TEBAR,GULAMAH,37.58,375780
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,JALA TEBAR,KETANG-KETANG,2.51,25090
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,JALA TEBAR,UDANG,340.41,13584580
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BAUNG,40.54,1013500
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",BELANAK,64.02,640160
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",GULAMAH,151.47,1514710
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",MUJAIR,93.76,1687644
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",NILA,104.88,1887804
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",UDANG,29.11,1018990
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,MT_0005,PANCING BERJORAN,KAKAP,174.47,7850970
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,ANCO,BELANAK,1.81,18130
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,ANCO,KETANG-KETANG,1.03,10290
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,ANCO,MUJAIR,2.60,46836
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,ANCO,NILA,3.75,67500
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,ANCO,SEMBILANG,0.94,23575
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,BUBU,KEPITING,54.02,1890840
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,JALA TEBAR,BAUNG,0.10,2550
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,JALA TEBAR,BELANAK,0.12,1190
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,JALA TEBAR,MANYUNG,0.07,1400
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,JALA TEBAR,MUJAIR,0.33,5940
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,JALA TEBAR,NILA,0.40,7272
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,JALA TEBAR,SEMAH,0.50,19800
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,JALA TEBAR,TAWES,0.09,1434
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,JALA TEBAR,UDANG,0.52,19530
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",SEMAH,0.04,1520
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",TAWES,0.10,1527
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,NTP,PANCING BERJORAN,SEMAH,1.28,51120
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,PTM,BUBU,KEPITING,3.25,113610
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,PTM,JALA TEBAR,KEPITING,0.09,2975
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,PTM,JALA TEBAR,MUJAIR,0.38,6876
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,PTM,JALA TEBAR,NILA,3.03,54486
2022,SUMATERA UTARA,DELI SERDANG,SUNGAI,PTM,JALA TEBAR,UDANG,0.58,20160
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,MT_0005,BUBU,LOBSTER TAWAR,0.12,7140
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,MT_0005,BUBU,MAS,0.04,1575
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,MT_0005,BUBU,NILA,0.06,1770
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,MT_0005,BUBU,NILEM,0.06,915
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,MT_0005,BUBU,RED DEVIL,0.11,1650
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",MAS,0.75,33750
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",NILA,2.12,63540
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",NILEM,1.34,20100
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,MT_0005,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",RED DEVIL,1.55,23280
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,BUBU,LOBSTER TAWAR,0.25,15120
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,BUBU,MAS,0.06,2475
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,BUBU,NILA,0.20,6000
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,BUBU,RED DEVIL,0.26,3915
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,JALA TEBAR,LELE,0.05,1200
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,JALA TEBAR,MAS,0.32,14175
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,JALA TEBAR,NILA,0.68,20370
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,JALA TEBAR,NILEM,0.03,510
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,JALA TEBAR,RED DEVIL,0.21,3180
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",MAS,4.46,200565
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",NILA,6.11,183240
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",RED DEVIL,2.58,38625
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,PANCING BERJORAN,GABUS,0.01,540
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,PANCING BERJORAN,LELE,0.02,400
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,PANCING BERJORAN,MAS,0.18,8280
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,PANCING BERJORAN,NILA,0.39,11670
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,NTP,PANCING BERJORAN,RED DEVIL,0.13,1950
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,BUBU,LOBSTER TAWAR,2.27,135960
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,BUBU,MAS,1.39,62685
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,BUBU,NILA,1.83,54870
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,BUBU,NILEM,0.21,3210
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,BUBU,RED DEVIL,1.21,18150
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,JALA TEBAR,MAS,0.04,1755
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,JALA TEBAR,NILA,0.06,1890
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,JALA TEBAR,RED DEVIL,0.02,270
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",GABUS,0.29,17400
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",MAS,17.63,793260
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",NILA,30.24,907200
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",NILEM,0.39,5865
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",RED DEVIL,22.13,331965
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,PANCING BERJORAN,MAS,0.06,2610
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,PANCING BERJORAN,NILA,0.11,3240
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,DANAU,PTM,PANCING BERJORAN,RED DEVIL,0.03,390
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,SUNGAI,NTP,BUBU,GABUS,0.32,19080
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,SUNGAI,NTP,BUBU,LELE,0.38,9525
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,SUNGAI,NTP,BUBU,MAS,0.10,4320
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,SUNGAI,NTP,BUBU,NILA,0.89,26640
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,SUNGAI,NTP,BUBU,SEMAH,0.16,54950
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,SUNGAI,NTP,JALA TEBAR,MAS,0.10,4320
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,SUNGAI,NTP,JALA TEBAR,NILA,0.45,13470
2022,SUMATERA UTARA,HUMBANG HASUNDUTAN,SUNGAI,NTP,JALA TEBAR,SEMAH,0.13,44450
2022,SUMATERA UTARA,KARO,DANAU,PTM,BUBU,LOBSTER TAWAR,0.84,25110
2022,SUMATERA UTARA,KARO,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",GABUS,0.43,13020
2022,SUMATERA UTARA,KARO,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",LELE,0.56,11280
2022,SUMATERA UTARA,KARO,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",MAS,0.72,21720
2022,SUMATERA UTARA,KARO,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",NILA,9.11,227650
2022,SUMATERA UTARA,KARO,DANAU,PTM,"JARING INSANG HANYUT, JARING GILLNET OSEANIK",RED DEVIL,11.18,111800
2022,SUMATERA UTARA,KOTA PADANG SIDEMPUAN,SUNGAI,NTP,JALA TEBAR,LELE,0.72,19705
2022,SUMATERA UTARA,KOTA PADANG SIDEMPUAN,SUNGAI,NTP,JALA TEBAR,MAS,1.06,35615
2022,SUMATERA UTARA,KOTA PADANG SIDEMPUAN,SUNGAI,NTP,JALA TEBAR,NILA,1.42,49525
2022,SUMATERA UTARA,KOTA PADANG SIDEMPUAN,SUNGAI,NTP,PANCING ULUR,LELE,0.58,15935
2022,SUMATERA UTARA,KOTA PADANG SIDEMPUAN,SUNGAI,NTP,PANCING ULUR,MAS,0.84,28205
2022,SUMATERA UTARA,KOTA PADANG SIDEMPUAN,SUNGAI,NTP,PANCING ULUR,NILA,1.04,36400
2022,SUMATERA UTARA,KOTA PEMATANGSIANTAR,GENANGAN AIR LAINNYA,NTP,BUBU,GABUS,0.45,24750
2022,SUMATERA UTARA,KOTA PEMATANGSIANTAR,GENANGAN AIR LAINNYA,NTP,BUBU,LELE,1.08,24185
2022,SUMATERA UTARA,KOTA PEMATANGSIANTAR,GENANGAN AIR LAINNYA,NTP,BUBU,MAS,0.66,22925
2022,SUMATERA UTARA,KOTA PEMATANGSIANTAR,GENANGAN AIR LAINNYA,NTP,BUBU,NILA,0.97,28320
2022,SUMATERA UTARA,KOTA PEMATANGSIANTAR,GENANGAN AIR LAINNYA,NTP,PANCING BERJORAN,GABUS,0.34,18700
2022,SUMATERA UTARA,KOTA PEMATANGSIANTAR,GENANGAN AIR LAINNYA,NTP,PANCING BERJORAN,LELE,0.83,18580
