Data Statistik Produksi Perikanan Budi Daya Ikan Hias
Tahun,Provinsi,Kabupaten/Kota,Kelompok Ikan,Jenis Ikan Hias,Volume Produksi (Ekor),Nilai Produksi (Rp Juta)
2021,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,MOLI,Ikan Hias Air Tawar,445150,445150000
2021,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,OSKAR,Ikan Hias Air Tawar,350,7000000
2021,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,PLATI,Ikan Hias Air Tawar,369972,1023184000
2021,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,RAINBOW,Ikan Hias Air Tawar,5055,25275000
2021,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,RED DEVIL,Ikan Hias Air Tawar,59500,119000000
2021,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,SILVER DOLAR,Ikan Hias Air Tawar,81620,408100000
2021,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,TETRA,Ikan Hias Air Tawar,40624,181952000
2021,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,CUPANG,Ikan Hias Air Tawar,476007,11900175000
2021,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,GUPI,Ikan Hias Air Tawar,294294,1765764000
2021,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,IKAN UDANG,Ikan Hias Air Tawar,26570,132850000
2021,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,TETRA,Ikan Hias Air Tawar,9750,15600000
2021,GORONTALO,BONE BOLANGO,ARWANA,Ikan Hias Air Tawar,14,3007600
2021,GORONTALO,BONE BOLANGO,CUPANG,Ikan Hias Air Tawar,12200,68500000
2021,GORONTALO,BONE BOLANGO,KOMET,Ikan Hias Air Tawar,95298,353245000
2021,GORONTALO,BONE BOLANGO,LELE,Ikan Hias Air Tawar,13000,32500000
2021,GORONTALO,BONE BOLANGO,MAS,Ikan Hias Air Tawar,264988,2649880000
2021,GORONTALO,GORONTALO,MAS,Ikan Hias Air Tawar,12310,184650000
2021,GORONTALO,KOTA GORONTALO,CUPANG,Ikan Hias Air Tawar,248,4960000
2021,GORONTALO,KOTA GORONTALO,GUPI,Ikan Hias Air Tawar,183,1281000
2021,GORONTALO,KOTA GORONTALO,KOKI,Ikan Hias Air Tawar,5202,78030000
2021,GORONTALO,KOTA GORONTALO,KOMET,Ikan Hias Air Tawar,70,1400000
2021,GORONTALO,KOTA GORONTALO,MAS,Ikan Hias Air Tawar,1200,30000000
2021,JAMBI,BUNGO,CUPANG,Ikan Hias Air Tawar,34000,136000000
2021,JAMBI,BUNGO,KOKI,Ikan Hias Air Tawar,58500,87750000
2021,JAMBI,BUNGO,MAS,Ikan Hias Air Tawar,26000,39000000
2021,JAMBI,BUNGO,PLATI,Ikan Hias Air Tawar,19000,28500000
2021,JAMBI,KERINCI,MAS,Ikan Hias Air Tawar,240600,481200000
2021,JAMBI,KOTA JAMBI,ANGELFISH,Ikan Hias Air Tawar,115745,289362500
2021,JAMBI,KOTA JAMBI,ARWANA,Ikan Hias Air Tawar,80167,4810020000
2021,JAMBI,KOTA JAMBI,BLACK GHOST,Ikan Hias Air Tawar,10572,105720000
2021,JAMBI,KOTA JAMBI,BOTIA,Ikan Hias Air Tawar,600000,4500000000
2021,JAMBI,KOTA JAMBI,CUPANG,Ikan Hias Air Tawar,3349448,66988960000
2021,JAMBI,KOTA JAMBI,GUPI,Ikan Hias Air Tawar,148740,1091270000
2021,JAMBI,KOTA JAMBI,KOKI,Ikan Hias Air Tawar,40715,407150000
2021,JAMBI,KOTA JAMBI,KOMET,Ikan Hias Air Tawar,5304,31824000
2021,JAMBI,KOTA JAMBI,LOHAN,Ikan Hias Air Tawar,92112,2763360000
2021,JAMBI,KOTA JAMBI,MAS,Ikan Hias Air Tawar,74596,1864900000
2021,JAMBI,KOTA JAMBI,MOLI,Ikan Hias Air Tawar,143000,1001000000
2021,JAMBI,KOTA SUNGAI PENUH,CUPANG,Ikan Hias Air Tawar,445,11125000
2021,JAMBI,KOTA SUNGAI PENUH,KOMET,Ikan Hias Air Tawar,140,3500000
2021,JAMBI,KOTA SUNGAI PENUH,MAS,Ikan Hias Air Tawar,180,6300000
2021,JAMBI,MUARO JAMBI,ANGELFISH,Ikan Hias Air Tawar,4667,9334000
2021,JAMBI,MUARO JAMBI,KOKI,Ikan Hias Air Tawar,9324,93240000
2021,JAWA BARAT,BANDUNG,BARBUS,Ikan Hias Air Tawar,225924,451848000
2021,JAWA BARAT,BANDUNG,CUPANG,Ikan Hias Air Tawar,323871,1619355000
2021,JAWA BARAT,BANDUNG,GUPI,Ikan Hias Air Tawar,321193,160596500
2021,JAWA BARAT,BANDUNG,KOKI,Ikan Hias Air Tawar,206497,619491000
2021,JAWA BARAT,BANDUNG,KOMET,Ikan Hias Air Tawar,76861,76861000
2021,JAWA BARAT,BANDUNG,LELE,Ikan Hias Air Tawar,221066,110533000
2021,JAWA BARAT,BANDUNG,MAS,Ikan Hias Air Tawar,203821,1019105000
2021,JAWA BARAT,BANDUNG BARAT,ANGELFISH,Ikan Hias Air Tawar,7076,35380000
2021,JAWA BARAT,BANDUNG BARAT,CUPANG,Ikan Hias Air Tawar,20680,413600000
2021,JAWA BARAT,BANDUNG BARAT,GUPI,Ikan Hias Air Tawar,111052,222104000
2021,JAWA BARAT,BANDUNG BARAT,IKAN UDANG,Ikan Hias Air Tawar,16709,50127000
2021,JAWA BARAT,BANDUNG BARAT,KEPE-KEPE,Ikan Hias Air Tawar,5623,421725000
2021,JAWA BARAT,BANDUNG BARAT,KOKI,Ikan Hias Air Tawar,52998,529980000
2021,JAWA BARAT,BANDUNG BARAT,KOMET,Ikan Hias Air Tawar,157152,785760000
2021,JAWA BARAT,BANDUNG BARAT,LELE,Ikan Hias Air Tawar,10436,52180000
2021,JAWA BARAT,BANDUNG BARAT,LOBSTER TAWAR,Ikan Hias Air Tawar,342347,513520500
2021,JAWA BARAT,BANDUNG BARAT,MAS,Ikan Hias Air Tawar,164983,4949490000
2021,JAWA BARAT,BANDUNG BARAT,MOLI,Ikan Hias Air Tawar,10393,10393000
2021,JAWA BARAT,BEKASI,ANGELFISH,Ikan Hias Air Tawar,49569,247845000
2021,JAWA BARAT,BEKASI,BLACK GHOST,Ikan Hias Air Tawar,19277,96385000
2021,JAWA BARAT,BEKASI,CUPANG,Ikan Hias Air Tawar,105741,1057410000
2021,JAWA BARAT,BEKASI,GUPI,Ikan Hias Air Tawar,101393,304179000
2021,JAWA BARAT,BEKASI,KEPE-KEPE,Ikan Hias Air Tawar,130497,3914910000
2021,JAWA BARAT,BEKASI,KOKI,Ikan Hias Air Tawar,52843,158529000
2021,JAWA BARAT,BEKASI,KOMET,Ikan Hias Air Tawar,55946,167838000
2021,JAWA BARAT,BEKASI,LELE,Ikan Hias Air Tawar,23016,92064000
2021,JAWA BARAT,BEKASI,LOHAN,Ikan Hias Air Tawar,42548,1276440000
2021,JAWA BARAT,BEKASI,MOLI,Ikan Hias Air Tawar,105286,84228800
2021,JAWA BARAT,BEKASI,PLATI,Ikan Hias Air Tawar,669848,535878400
2021,JAWA BARAT,BEKASI,RAINBOW,Ikan Hias Air Tawar,617084,1542710000
2021,JAWA BARAT,BEKASI,TETRA,Ikan Hias Air Tawar,82096,85166900
2021,JAWA BARAT,BOGOR,ANGELFISH,Ikan Hias Air Tawar,29375330,74296932000
2021,JAWA BARAT,BOGOR,BARBUS,Ikan Hias Air Tawar,8986772,32585872500
2021,JAWA BARAT,BOGOR,BLACK GHOST,Ikan Hias Air Tawar,8101565,43829315750
2021,JAWA BARAT,BOGOR,GUPI,Ikan Hias Air Tawar,18318777,183187770000
2021,JAWA BARAT,BOGOR,GURAMI,Ikan Hias Air Tawar,5343722,138936772000
2021,JAWA BARAT,BOGOR,KAKAP,Ikan Hias Air Tawar,7113228,25520034000
2021,JAWA BARAT,BOGOR,KEPE-KEPE,Ikan Hias Air Tawar,6400682,707816700000
2021,JAWA BARAT,BOGOR,KOKI,Ikan Hias Air Tawar,46279322,375645344000
2021,JAWA BARAT,BOGOR,KOMET,Ikan Hias Air Tawar,6704491,33522455000
2021,JAWA BARAT,BOGOR,LELE,Ikan Hias Air Tawar,15259579,53408526500
2021,JAWA BARAT,BOGOR,LOBSTER TAWAR,Ikan Hias Air Tawar,53326342,382636600000
2021,JAWA BARAT,BOGOR,LOHAN,Ikan Hias Air Tawar,13914236,86738992000
2021,JAWA BARAT,BOGOR,MAS,Ikan Hias Air Tawar,16412366,114886562000
2021,JAWA BARAT,BOGOR,MOLI,Ikan Hias Air Tawar,7223647,72236470000
2021,JAWA BARAT,BOGOR,OSKAR,Ikan Hias Air Tawar,1096921,2193842000
2021,JAWA BARAT,BOGOR,TETRA,Ikan Hias Air Tawar,45018410,561468947000
2021,JAWA BARAT,BOGOR,UDANG,Ikan Hias Air Tawar,7541710,22625130000
2021,JAWA BARAT,CIAMIS,CUPANG,Ikan Hias Air Tawar,52336,529330000
2021,JAWA BARAT,CIAMIS,KOKI,Ikan Hias Air Tawar,10183,50915000
2021,JAWA BARAT,CIAMIS,KOMET,Ikan Hias Air Tawar,33406,50109000
2021,JAWA BARAT,CIAMIS,LOHAN,Ikan Hias Air Tawar,5476,54760000
2021,JAWA BARAT,CIAMIS,MAS,Ikan Hias Air Tawar,199173,1991730000
2021,JAWA BARAT,CIANJUR,BARBUS,Ikan Hias Air Tawar,6724700,5379760000
2021,JAWA BARAT,CIANJUR,KOMET,Ikan Hias Air Tawar,5805800,4644640000
2021,JAWA BARAT,CIANJUR,MAS,Ikan Hias Air Tawar,10029500,25073750000
2021,JAWA BARAT,GARUT,CUPANG,Ikan Hias Air Tawar,5713361,57133610000
2021,JAWA BARAT,GARUT,GUPI,Ikan Hias Air Tawar,4224588,21122940000
2021,JAWA BARAT,GARUT,KOKI,Ikan Hias Air Tawar,3667021,86671610000
2021,JAWA BARAT,GARUT,KOMET,Ikan Hias Air Tawar,9589304,143839560000
2021,JAWA BARAT,GARUT,MAS,Ikan Hias Air Tawar,18562311,525850535000
2021,JAWA BARAT,GARUT,MOLI,Ikan Hias Air Tawar,8307718,24923154000
2021,JAWA BARAT,GARUT,PLATI,Ikan Hias Air Tawar,5866926,8800389000
2021,JAWA BARAT,GARUT,RED DEVIL,Ikan Hias Air Tawar,2912190,58243800000
2021,JAWA BARAT,GARUT,TETRA,Ikan Hias Air Tawar,3848183,11544549000
2021,JAWA BARAT,KARAWANG,ANGELFISH,Ikan Hias Air Tawar,2800,42000000
2021,JAWA BARAT,KARAWANG,BARBUS,Ikan Hias Air Tawar,27200,7500000
2021,JAWA BARAT,KARAWANG,CUPANG,Ikan Hias Air Tawar,707969,566375200
2021,JAWA BARAT,KARAWANG,GUPI,Ikan Hias Air Tawar,322360,193416000
2021,JAWA BARAT,KARAWANG,GURAMI,Ikan Hias Air Tawar,6250,6250000
2021,JAWA BARAT,KARAWANG,KOKI,Ikan Hias Air Tawar,421810,400719500
2021,JAWA BARAT,KARAWANG,KOMET,Ikan Hias Air Tawar,11200,11200000
2021,JAWA BARAT,KARAWANG,LOHAN,Ikan Hias Air Tawar,7800,18520000
2021,JAWA BARAT,KARAWANG,MAS,Ikan Hias Air Tawar,262050,1253215000
2021,JAWA BARAT,KARAWANG,MOLI,Ikan Hias Air Tawar,2469725,617431250
2021,JAWA BARAT,KARAWANG,PLATI,Ikan Hias Air Tawar,7320,3660000
2021,JAWA BARAT,KOTA BANDUNG,CUPANG,Ikan Hias Air Tawar,8565,42825000
2021,JAWA BARAT,KOTA BANDUNG,GUPI,Ikan Hias Air Tawar,59443,74303750
2021,JAWA BARAT,KOTA BANDUNG,IKAN UDANG,Ikan Hias Air Tawar,67147,201441000
2021,JAWA BARAT,KOTA BANDUNG,KOKI,Ikan Hias Air Tawar,74817,748170000
2021,JAWA BARAT,KOTA BANDUNG,LELE,Ikan Hias Air Tawar,76726,95907500
2021,JAWA BARAT,KOTA BANDUNG,LOBSTER TAWAR,Ikan Hias Air Tawar,31349,15674500
2021,JAWA BARAT,KOTA BANDUNG,MAS,Ikan Hias Air Tawar,101299,644689000
2021,JAWA BARAT,KOTA BANDUNG,MOLI,Ikan Hias Air Tawar,57767,43325250
2021,JAWA BARAT,KOTA BANDUNG,PLATI,Ikan Hias Air Tawar,116199,87149250
2021,JAWA BARAT,KOTA BANDUNG,RAINBOW,Ikan Hias Air Tawar,3151,12604000
2021,JAWA BARAT,KOTA BANDUNG,SELUANG,Ikan Hias Air Tawar,111169,333507000
2021,JAWA BARAT,KOTA BANDUNG,TETRA,Ikan Hias Air Tawar,2518,1259000
2021,JAWA BARAT,KOTA BEKASI,ANGELFISH,Ikan Hias Air Tawar,1738741,2136489500
2021,JAWA BARAT,KOTA BEKASI,ARWANA,Ikan Hias Air Tawar,2485010,211225850000
2021,JAWA BARAT,KOTA BEKASI,BLACK GHOST,Ikan Hias Air Tawar,3564877,12197687000
2021,JAWA BARAT,KOTA BEKASI,BOTIA,Ikan Hias Air Tawar,3010208,4515312000
2021,JAWA BARAT,KOTA BEKASI,CUPANG,Ikan Hias Air Tawar,2531459,8715567000
2021,JAWA BARAT,KOTA BEKASI,GUPI,Ikan Hias Air Tawar,2252416,5631040000
2021,JAWA BARAT,KOTA BEKASI,KEPE-KEPE,Ikan Hias Air Tawar,1736221,28154955000
2021,JAWA BARAT,KOTA BEKASI,LELE,Ikan Hias Air Tawar,469242,6100146000
2021,JAWA BARAT,KOTA BEKASI,LOBSTER TAWAR,Ikan Hias Air Tawar,277794,694485000
2021,JAWA BARAT,KOTA BEKASI,LOHAN,Ikan Hias Air Tawar,1266984,31674600000
2021,JAWA BARAT,KOTA BEKASI,MAS,Ikan Hias Air Tawar,1126208,33786240000
2021,JAWA BARAT,KOTA BEKASI,TETRA,Ikan Hias Air Tawar,3003240,4786413000
2021,JAWA BARAT,KOTA BOGOR,ANGELFISH,Ikan Hias Air Tawar,1889000,1396500000
2021,JAWA BARAT,KOTA BOGOR,ARWANA,Ikan Hias Air Tawar,11000,460000000
2021,JAWA BARAT,KOTA BOGOR,BLACK GHOST,Ikan Hias Air Tawar,786000,1095200000
2021,JAWA BARAT,KOTA BOGOR,CUPANG,Ikan Hias Air Tawar,705000,2465000000
2021,JAWA BARAT,KOTA BOGOR,GUPI,Ikan Hias Air Tawar,597000,721500000
2021,JAWA BARAT,KOTA BOGOR,GURAMI,Ikan Hias Air Tawar,219000,390450000
2021,JAWA BARAT,KOTA BOGOR,IKAN UDANG,Ikan Hias Air Tawar,1125300,2471600000
2021,JAWA BARAT,KOTA BOGOR,KEPE-KEPE,Ikan Hias Air Tawar,159500,2262500000
2021,JAWA BARAT,KOTA BOGOR,KOKI,Ikan Hias Air Tawar,1195500,5977500000
2021,JAWA BARAT,KOTA BOGOR,KOMET,Ikan Hias Air Tawar,49000,35500000
2021,JAWA BARAT,KOTA BOGOR,LELE,Ikan Hias Air Tawar,5407400,6351700000
2021,JAWA BARAT,KOTA BOGOR,LOHAN,Ikan Hias Air Tawar,17200,860000000
2021,JAWA BARAT,KOTA BOGOR,MAS,Ikan Hias Air Tawar,13600,526000000
2021,JAWA BARAT,KOTA BOGOR,MOLI,Ikan Hias Air Tawar,1836000,918000000
2021,JAWA BARAT,KOTA BOGOR,OSKAR,Ikan Hias Air Tawar,130000,970000000
2021,JAWA BARAT,KOTA BOGOR,PLATI,Ikan Hias Air Tawar,1537600,1494025000
2021,JAWA BARAT,KOTA BOGOR,SELUANG,Ikan Hias Air Tawar,67400,50150000
2021,JAWA BARAT,KOTA BOGOR,TETRA,Ikan Hias Air Tawar,3673500,5564550000
2021,JAWA BARAT,KOTA CIMAHI,ANGELFISH,Ikan Hias Air Tawar,24500,33675000
2021,JAWA BARAT,KOTA CIMAHI,CUPANG,Ikan Hias Air Tawar,257001,1285005000
2021,JAWA BARAT,KOTA CIMAHI,GUPI,Ikan Hias Air Tawar,369302,459697000
2021,JAWA BARAT,KOTA CIMAHI,IKAN UDANG,Ikan Hias Air Tawar,23860,357900000
2021,JAWA BARAT,KOTA CIMAHI,LELE,Ikan Hias Air Tawar,190760,152608000
2021,JAWA BARAT,KOTA CIMAHI,LOBSTER TAWAR,Ikan Hias Air Tawar,1149681,919744800
2021,JAWA BARAT,KOTA CIMAHI,MAS,Ikan Hias Air Tawar,77700,194250000
2021,JAWA BARAT,KOTA CIMAHI,PLATI,Ikan Hias Air Tawar,126480,316200000
2021,JAWA BARAT,KOTA CIMAHI,SELUANG,Ikan Hias Air Tawar,3029,13630500
2021,JAWA BARAT,KOTA CIMAHI,UDANG,Ikan Hias Air Tawar,87086,130629000
2021,JAWA BARAT,KOTA CIREBON,ANGELFISH,Ikan Hias Air Tawar,4068,20340000
2021,JAWA BARAT,KOTA CIREBON,BLACK GHOST,Ikan Hias Air Tawar,4049,40490000
2021,JAWA BARAT,KOTA CIREBON,CUPANG,Ikan Hias Air Tawar,64783,323915000
2021,JAWA BARAT,KOTA CIREBON,GUPI,Ikan Hias Air Tawar,4077,20385000
2021,JAWA BARAT,KOTA CIREBON,IKAN UDANG,Ikan Hias Air Tawar,6117,30585000
2021,JAWA BARAT,KOTA DEPOK,ANGELFISH,Ikan Hias Air Tawar,288000,5042500000
2021,JAWA BARAT,KOTA DEPOK,BARBUS,Ikan Hias Air Tawar,413000,677000000
2021,JAWA BARAT,KOTA DEPOK,BLACK GHOST,Ikan Hias Air Tawar,267000,3843000000
2021,JAWA BARAT,KOTA DEPOK,BOTIA,Ikan Hias Air Tawar,309000,862500000
2021,JAWA BARAT,KOTA DEPOK,CUPANG,Ikan Hias Air Tawar,3351000,10287000000
2021,JAWA BARAT,KOTA DEPOK,EKOR PEDANG,Ikan Hias Air Tawar,2520000,103720000000
2021,JAWA BARAT,KOTA DEPOK,GUPI,Ikan Hias Air Tawar,8111000,10589000000
2021,JAWA BARAT,KOTA DEPOK,IKAN UDANG,Ikan Hias Air Tawar,2459000,34710000000
2021,JAWA BARAT,KOTA DEPOK,KEPE-KEPE,Ikan Hias Air Tawar,1710000,18937500000
2021,JAWA BARAT,KOTA DEPOK,MAS,Ikan Hias Air Tawar,123000,2821500000
2021,JAWA BARAT,KOTA DEPOK,SILVER DOLAR,Ikan Hias Air Tawar,3295000,8552500000
2021,JAWA BARAT,KOTA DEPOK,TETRA,Ikan Hias Air Tawar,51290000,196681000000
2021,JAWA BARAT,KOTA DEPOK,UDANG,Ikan Hias Air Tawar,556000,834000000
2021,JAWA BARAT,KOTA SUKABUMI,CUPANG,Ikan Hias Air Tawar,16850,252750000
2021,JAWA BARAT,KOTA SUKABUMI,GUPI,Ikan Hias Air Tawar,10450,41800000
2021,JAWA BARAT,KOTA SUKABUMI,KOKI,Ikan Hias Air Tawar,15060,105420000
2021,JAWA BARAT,KOTA SUKABUMI,KOMET,Ikan Hias Air Tawar,585400,2048900000
2021,JAWA BARAT,KOTA SUKABUMI,LELE,Ikan Hias Air Tawar,5515,50825000
2021,JAWA BARAT,KOTA SUKABUMI,LOBSTER TAWAR,Ikan Hias Air Tawar,8115,28402500
2021,JAWA BARAT,KOTA SUKABUMI,MAS,Ikan Hias Air Tawar,519550,14996500000
2021,JAWA BARAT,KOTA SUKABUMI,PLATI,Ikan Hias Air Tawar,19310,9655000
2021,JAWA BARAT,KOTA SUKABUMI,SELUANG,Ikan Hias Air Tawar,37300,130550000
2021,JAWA BARAT,KOTA TASIKMALAYA,ARWANA,Ikan Hias Air Tawar,408,20400000
2021,JAWA BARAT,KOTA TASIKMALAYA,CUPANG,Ikan Hias Air Tawar,824,1236000
2021,JAWA BARAT,KOTA TASIKMALAYA,GUPI,Ikan Hias Air Tawar,3651,3651000
2021,JAWA BARAT,KOTA TASIKMALAYA,MAS,Ikan Hias Air Tawar,3789,75780000
2021,JAWA BARAT,MAJALENGKA,ANGELFISH,Ikan Hias Air Tawar,21790,163425000
2021,JAWA BARAT,MAJALENGKA,CUPANG,Ikan Hias Air Tawar,24660,123300000
2021,JAWA BARAT,MAJALENGKA,GUPI,Ikan Hias Air Tawar,33220,66440000
2021,JAWA BARAT,MAJALENGKA,KOKI,Ikan Hias Air Tawar,22190,221900000
2021,JAWA BARAT,MAJALENGKA,MAS,Ikan Hias Air Tawar,22840,228400000
2021,JAWA BARAT,MAJALENGKA,MOLI,Ikan Hias Air Tawar,30220,45330000
2021,JAWA BARAT,MAJALENGKA,PLATI,Ikan Hias Air Tawar,33910,67820000
2021,JAWA BARAT,PANGANDARAN,MAS,Ikan Hias Air Tawar,10930,11060000
2021,JAWA BARAT,PURWAKARTA,ANGELFISH,Ikan Hias Air Tawar,16820,84100000
2021,JAWA BARAT,PURWAKARTA,CUPANG,Ikan Hias Air Tawar,89280,446400000
2021,JAWA BARAT,PURWAKARTA,GUPI,Ikan Hias Air Tawar,40370,80740000
2021,JAWA BARAT,PURWAKARTA,KOKI,Ikan Hias Air Tawar,7415,37075000
2021,JAWA BARAT,PURWAKARTA,KOMET,Ikan Hias Air Tawar,9450,47250000
2021,JAWA BARAT,PURWAKARTA,MAS,Ikan Hias Air Tawar,177200,2658000000
2021,JAWA BARAT,SUBANG,ANGELFISH,Ikan Hias Air Tawar,138186,1381860000
2021,JAWA BARAT,SUBANG,CUPANG,Ikan Hias Air Tawar,756759,3783795000
2021,JAWA BARAT,SUBANG,GUPI,Ikan Hias Air Tawar,225944,1129720000
2021,JAWA BARAT,SUBANG,IKAN UDANG,Ikan Hias Air Tawar,730510,8536850000
2021,JAWA BARAT,SUBANG,KEPE-KEPE,Ikan Hias Air Tawar,1019,101900000
2021,JAWA BARAT,SUBANG,KOKI,Ikan Hias Air Tawar,24102,843570000
2021,JAWA BARAT,SUBANG,KOMET,Ikan Hias Air Tawar,75933,379665000
2021,JAWA BARAT,SUBANG,MAS,Ikan Hias Air Tawar,38318,1915900000
2021,JAWA BARAT,SUBANG,PLATI,Ikan Hias Air Tawar,113252,2265040000
2021,JAWA BARAT,SUBANG,RAINBOW,Ikan Hias Air Tawar,8073,121095000
2021,JAWA BARAT,SUBANG,TETRA,Ikan Hias Air Tawar,168704,843520000
2021,JAWA BARAT,SUKABUMI,ANGELFISH,Ikan Hias Air Tawar,377113,377113000
2021,JAWA BARAT,SUKABUMI,ARWANA,Ikan Hias Air Tawar,119853,4794120000
2021,JAWA BARAT,SUKABUMI,BARBUS,Ikan Hias Air Tawar,930116,1168138400
2021,JAWA BARAT,SUKABUMI,GURAMI,Ikan Hias Air Tawar,258096,90333600
2021,JAWA BARAT,SUKABUMI,IKAN UDANG,Ikan Hias Air Tawar,218580,218580000
2021,JAWA BARAT,SUKABUMI,KAKAP,Ikan Hias Air Tawar,426073,426073000
2021,JAWA BARAT,SUKABUMI,KOKI,Ikan Hias Air Tawar,467951,1169877500
2021,JAWA BARAT,SUKABUMI,KOMET,Ikan Hias Air Tawar,78452405,7845240500
2021,JAWA BARAT,SUKABUMI,LOHAN,Ikan Hias Air Tawar,47694,953880000
2021,JAWA BARAT,SUKABUMI,MAS,Ikan Hias Air Tawar,24690849,244802742000
2021,JAWA BARAT,SUKABUMI,MOLI,Ikan Hias Air Tawar,493806,246903000
2021,JAWA BARAT,SUKABUMI,PLATI,Ikan Hias Air Tawar,1069838,534919000
2021,JAWA BARAT,SUKABUMI,RED DEVIL,Ikan Hias Air Tawar,242535,606337500
2021,JAWA BARAT,SUMEDANG,CUPANG,Ikan Hias Air Tawar,33156,9490680
2021,JAWA BARAT,SUMEDANG,KOKI,Ikan Hias Air Tawar,359810,1301948890
2021,JAWA BARAT,SUMEDANG,KOMET,Ikan Hias Air Tawar,163724,201949390
2021,JAWA BARAT,SUMEDANG,MAS,Ikan Hias Air Tawar,173191,1077394190
2021,JAWA BARAT,TASIKMALAYA,BARBUS,Ikan Hias Air Tawar,44000,110000000
2021,JAWA BARAT,TASIKMALAYA,CUPANG,Ikan Hias Air Tawar,58900,589000000
2021,JAWA BARAT,TASIKMALAYA,EKOR PEDANG,Ikan Hias Air Tawar,450,900000
2021,JAWA BARAT,TASIKMALAYA,GUPI,Ikan Hias Air Tawar,51450,102900000
2021,JAWA BARAT,TASIKMALAYA,IKAN UDANG,Ikan Hias Air Tawar,320,640000
2021,JAWA BARAT,TASIKMALAYA,JULUNG-JULUNG,Ikan Hias Air Tawar,200,400000
2021,JAWA BARAT,TASIKMALAYA,KOKI,Ikan Hias Air Tawar,97300,11676000000
2021,JAWA BARAT,TASIKMALAYA,KOMET,Ikan Hias Air Tawar,50500,252500000
2021,JAWA BARAT,TASIKMALAYA,MAS,Ikan Hias Air Tawar,138400,6920000000
2021,JAWA BARAT,TASIKMALAYA,MOLI,Ikan Hias Air Tawar,13600,340000000
2021,JAWA BARAT,TASIKMALAYA,PLATI,Ikan Hias Air Tawar,24020,327500000
2021,JAWA BARAT,TASIKMALAYA,TETRA,Ikan Hias Air Tawar,22100,55250000
2021,JAWA TENGAH,BANJARNEGARA,KOMET,Ikan Hias Air Tawar,8523761,296745250
2021,JAWA TENGAH,BANJARNEGARA,MAS,Ikan Hias Air Tawar,70737405,5517948450
2021,JAWA TENGAH,BANYUMAS,CUPANG,Ikan Hias Air Tawar,1333,23025000
2021,JAWA TENGAH,BANYUMAS,KOMET,Ikan Hias Air Tawar,9968,14952000
2021,JAWA TENGAH,BANYUMAS,LOHAN,Ikan Hias Air Tawar,3689,92225000
2021,JAWA TENGAH,BANYUMAS,MAS,Ikan Hias Air Tawar,33226,49839000
2021,JAWA TENGAH,BATANG,CUPANG,Ikan Hias Air Tawar,7527,46035000
2021,JAWA TENGAH,BATANG,GUPI,Ikan Hias Air Tawar,3619,11849500
2021,JAWA TENGAH,BATANG,MAS,Ikan Hias Air Tawar,5960,59600000
2021,JAWA TENGAH,BOYOLALI,CUPANG,Ikan Hias Air Tawar,64175,1283500000
2021,JAWA TENGAH,BOYOLALI,GUPI,Ikan Hias Air Tawar,107465,2149300000
2021,JAWA TENGAH,BOYOLALI,KOKI,Ikan Hias Air Tawar,104706,732942000
2021,JAWA TENGAH,BOYOLALI,KOMET,Ikan Hias Air Tawar,64199,641990000
2021,JAWA TENGAH,BOYOLALI,LOBSTER TAWAR,Ikan Hias Air Tawar,75026,3751300000
2021,JAWA TENGAH,BOYOLALI,MAS,Ikan Hias Air Tawar,185599,4639975000
2021,JAWA TENGAH,BOYOLALI,MOLI,Ikan Hias Air Tawar,56046,112092000
2021,JAWA TENGAH,BOYOLALI,PLATI,Ikan Hias Air Tawar,220232,2202320000
2021,JAWA TENGAH,BREBES,CUPANG,Ikan Hias Air Tawar,694,13880000
2021,JAWA TENGAH,BREBES,KOMET,Ikan Hias Air Tawar,4600,9200000
2021,JAWA TENGAH,BREBES,MAS,Ikan Hias Air Tawar,123662,6183100000
2021,JAWA TENGAH,CILACAP,ARWANA,Ikan Hias Air Tawar,9537,476850000
2021,JAWA TENGAH,CILACAP,CUPANG,Ikan Hias Air Tawar,2421934,47418558000
2021,JAWA TENGAH,CILACAP,GUPI,Ikan Hias Air Tawar,429048,837560800
2021,JAWA TENGAH,CILACAP,KOKI,Ikan Hias Air Tawar,32071,160355000
2021,JAWA TENGAH,CILACAP,KOMET,Ikan Hias Air Tawar,14142,70710000
2021,JAWA TENGAH,CILACAP,LOHAN,Ikan Hias Air Tawar,2456,36840000
2021,JAWA TENGAH,CILACAP,MOLI,Ikan Hias Air Tawar,52648,52648000
2021,JAWA TENGAH,DEMAK,GUPI,Ikan Hias Air Tawar,226836,90734400
2021,JAWA TENGAH,DEMAK,MAS,Ikan Hias Air Tawar,685162,34258100000
2021,JAWA TENGAH,DEMAK,MOLI,Ikan Hias Air Tawar,218335,65500500
2021,JAWA TENGAH,DEMAK,PLATI,Ikan Hias Air Tawar,137215,54886000
